DefaultSC.ElapsedSecs     DefaultSC.Earth.Latitude   DefaultSC.Earth.Longitude   
120.9999999962747         6.169255147145535          -108.5920562423291          
121.9999999157153         6.22017722958789           -108.555523811359           
123.0000001494773         6.271096090950648          -108.5189835591168          
124.0000000689179         6.322011703999878          -108.4824354174626          
124.9999999883585         6.372924041484149          -108.4458793221703          
125.9999999077991         6.423833076134391          -108.4093152076602          
127.000000141561          6.474738780663743          -108.3727430096341          
128.0000000610016         6.525641127767393          -108.3361626598165          
128.9999999804422         6.576540090122454          -108.2995740938395          
129.9999998998828         6.627435640387787          -108.2629772459855          
131.0000001336448         6.678327751203865          -108.2263720518155          
132.0000000530854         6.729216395192621          -108.1897584429122          
132.999999972526          6.780101544957303          -108.1531363547648          
133.9999998919666         6.830983173082309          -108.1165057215116          
135.0000001257286         6.881861252133057          -108.0798664785669          
136.0000000451691         6.9327357546558            -108.0432185573704          
136.9999999646097         6.983606653177519          -108.0065618932621          
137.9999998840503         7.034473920205724          -107.9698964202318          
139.0000001178123         7.085337528228347          -107.9332220735458          
140.0000000372529         7.136197449713574          -107.8965387844899          
140.9999999566935         7.187053657109693          -107.8598464882538          
141.9999998761341         7.237906122844949          -107.8231451186744          
143.0000001098961         7.288754819327408          -107.7864346108624          
144.0000000293367         7.339599718944755          -107.7497148959517          
144.9999999487773         7.390440794064204          -107.712985908974           
145.9999998682179         7.441278017032299          -107.676247583609           
147.0000001019798         7.492111360174787          -107.6394998548088          
148.0000000214204         7.542940795796455          -107.6027426535493          
148.999999940861          7.593766296180984          -107.5659759146984          
149.9999998603016         7.644587833590782          -107.5291995717756          
151.0000000940636         7.695405380266849          -107.49241355957            
152.0000000135042         7.74621890842861           -107.4556178088918          
152.9999999329448         7.797028390273773          -107.418812254447           
153.9999998523854         7.84783379797816           -107.3819968295872          
155.0000000861473         7.898635103695571          -107.3451714689359          
156.0000000055879         7.949432279557609          -107.3083361031313          
156.9999999250285         8.000225297673548          -107.2714906667117          
157.9999998444691         8.051014130130159          -107.2346350928577          
159.0000000782311         8.101798748991577          -107.1977693160194          
159.9999999976717         8.152579126299116          -107.1608932666655          
160.9999999171123         8.203355234071138          -107.1240068791583          
162.0000001508743         8.254127044302894          -107.087110087816           
163.0000000703149         8.304894528966349          -107.0502028229747          
163.9999999897555         8.355657660010065          -107.0132850188649          
164.9999999091961         8.406416409359004          -106.9763566083547          
166.000000142958          8.457170748914402          -106.9394175255842          
167.0000000623986         8.507920650553579          -106.9024677007087          
167.9999999818392         8.558666086129822          -106.8655070677752          
168.9999999012798         8.609407027472201          -106.8285355594722          
170.0000001350418         8.660143446385437          -106.7915531097556          
171.0000000544824         8.710875314649686          -106.7545596485939          
171.999999973923          8.761602604020471          -106.7175551098462          
172.9999998933636         8.812325286228438          -106.6805394260134          
174.0000001271255         8.863043332979263          -106.6435125308662          
175.0000000465661         8.913756715953452          -106.6064743541801          
175.9999999660067         8.964465406806196          -106.5694248296267          
176.9999998854473         9.015169377167224          -106.532363889515           
178.0000001192093         9.06586859864063           -106.4952914674178          
179.0000000386499         9.116563042804707          -106.4582074929214          
179.9999999580905         9.167252681211803          -106.4211118995004          
180.9999998775311         9.217937489807671          -106.3840046183013          
182.0000001112931         9.268617431248918          -106.3468855846275          
183.0000000307336         9.319292481432939          -106.3097547269015          
183.9999999501742         9.369962611806683          -106.2726119784031          
184.9999998696148         9.42062779379035           -106.2354572710425          
186.0000001033768         9.471287998777228          -106.1982905379946          
187.0000000228174         9.521943198133535          -106.1611117084426          
187.999999942258          9.572593363198243          -106.1239207154555          
188.9999998616986         9.623238465282945          -106.0867174907414          
190.0000000954606         9.673878475671666          -106.0495019672673          
191.0000000149012         9.724513365620702          -106.0122740740102          
191.9999999343418         9.775143106358485          -105.9750337438323          
192.9999998537824         9.825767669085399          -105.9377809082303          
194.0000000875443         9.876387024973605          -105.9005154999603          
195.0000000069849         9.92700114516691           -105.8632374477873          
195.9999999264255         9.977610000780581          -105.8259466843604          
196.9999998458661         10.02821356290118          -105.788643140962           
198.0000000796281         10.07881180258642          -105.7513267501345          
198.9999999990687         10.12940469086496          -105.7139974404216          
199.9999999185093         10.17999219873632          -105.6766551442597          
201.0000001522712         10.23057429717062          -105.639299794025           
202.0000000717118         10.28115095710848          -105.6019313180976          
202.9999999911524         10.33172214946082          -105.5645496487445          
203.999999910593          10.38228784510873          -105.5271547168625          
205.000000144355          10.43284801490326          -105.4897464546063          
206.0000000637956         10.4834026296653           -105.4523247901318          
206.9999999832362         10.53395166018538          -105.4148896554804          
207.9999999026768         10.58449507722351          -105.3774409813226          
209.0000001364388         10.63503285150904          -105.3399786995839          
210.0000000558794         10.68556495374043          -105.3025027381945          
210.99999997532           10.73609135458517          -105.2650130289645          
211.9999998947606         10.78661202467953          -105.2275095023333          
213.0000001285225         10.83712693462846          -105.1899920899958          
214.0000000479631         10.88763605500534          -105.1524607196461          
214.9999999674037         10.93813935635193          -105.1149153228614          
215.9999998868443         10.98863680917807          -105.0773558298441          
217.0000001206063         11.0391283839616           -105.0397821720558          
218.0000000400469         11.08961405114818          -105.0021942769512          
218.9999999594875         11.14009378115106          -104.9645920758688          
219.9999998789281         11.190567544351            -104.9269754987743          
221.00000011269           11.24103531109603          -104.8893444768803          
222.0000000321306         11.29149705170132          -104.8516989374058          
222.9999999515712         11.34195273644896          -104.8140388114444          
223.9999998710118         11.39240233558787          -104.7763640287158          
225.0000001047738         11.44284581933353          -104.7386745201905          
226.0000000242144         11.49328315786789          -104.7009702128392          
226.999999943655          11.54371432133917          -104.6632510375079          
227.9999998630956         11.59413927986166          -104.625516923669           
229.0000000968576         11.6445580035156           -104.5877678020398          
230.0000000162982         11.69497046234696          -104.5500035993416          
230.9999999357387         11.7453766263673           -104.5122242461684          
231.9999998551793         11.79577646555355          -104.4744296717376          
233.0000000889413         11.84616994984792          -104.4366198065153          
234.0000000083819         11.89655704915762          -104.3987945769659          
234.9999999278225         11.9469377333548           -104.3609539134266          
235.9999998472631         11.99731197227626          -104.3230977448571          
237.0000000810251         12.04767973572336          -104.2852260014649          
238.0000000004657         12.0980409934618           -104.2473386094558          
238.9999999199063         12.14839571522148          -104.2094354989028          
240.0000001536682         12.19874387069628          -104.1715165998177          
241.0000000731088         12.24908543368886          -104.1335818368769          
241.9999999925494         12.29942036552613          -104.0956311426117          
242.99999991199           12.34974863994247          -104.0576644441965          
244.000000145752          12.400070226486            -104.0196816713783          
245.0000000651926         12.45038509466797          -103.9816827498875          
245.9999999846332         12.5006932139626           -103.9436676093393          
246.9999999040738         12.55099455380683          -103.9056361779605          
248.0000001378357         12.60128908360023          -103.8675883852251          
249.0000000572763         12.65157677270473          -103.8295241565966          
249.9999999767169         12.70185759044451          -103.7914434214102          
250.9999998961575         12.75213150610582          -103.7533461076232          
252.0000001299195         12.80239848893671          -103.7152321444327          
253.0000000493601         12.852658508147            -103.6771014570254          
253.9999999688007         12.90291153290794          -103.6389539744606          
254.9999998882413         12.95315753235217          -103.6007896244135          
256.0000001220033         13.00339647557343          -103.5626083358028          
257.0000000414439         13.05362833162643          -103.5244100335344          
257.9999999608845         13.10385306952667          -103.4861946463837          
258.9999998803251         13.15407065825026          -103.447962101746           
260.000000114087          13.2042810667337           -103.4097123282542          
261.0000000335276         13.25448426387374          -103.3714452505302          
261.9999999529682         13.30468021852716          -103.3331607970614          
262.9999998724088         13.35486889951065          -103.2948588949537          
264.0000001061708         13.40505027560054          -103.2565394725513          
265.0000000256114         13.45522431553267          -103.2182024541878          
265.999999945052          13.5053909880022           -103.1798477680616          
266.9999998644926         13.55555026166342          -103.1414753409847          
268.0000000982545         13.60570210512955          -103.1030851010082          
269.0000000176951         13.65584648697258          -103.0646769721715          
269.9999999371357         13.70598337572307          -103.0262508823776          
270.9999998565763         13.75611273986995          -102.9878067581422          
272.0000000903383         13.80623454786038          -102.9493445272203          
273.0000000097789         13.85634876809951          -102.9108641133497          
273.9999999292195         13.90645536895031          -102.8723654441349          
274.9999998486601         13.95655431873339          -102.8338484457894          
276.0000000824221         14.00664558572683          -102.7953130457696          
277.0000000018627         14.05672913816593          -102.7567591675085          
277.9999999213032         14.1068049442431           -102.7181867383066          
279.0000001550652         14.1568729721076           -102.6795956853879          
280.0000000745058         14.20693318986539          -102.6409859319569          
280.9999999939464         14.25698556557896          -102.6023574050831          
281.999999913387          14.30703006726706          -102.5637100304445          
283.000000147149          14.3570666629046           -102.5250437349556          
284.0000000665896         14.40709532042242          -102.4863584415084          
284.9999999860302         14.45711600770707          -102.447654076864           
285.9999999054708         14.50712869260067          -102.4089305663862          
287.0000001392327         14.55713334290069          -102.3701878366751          
288.0000000586733         14.60712992635974          -102.3314258103096          
288.9999999781139         14.65711841068543          -102.2926444137315          
289.9999998975545         14.70709876354013          -102.2538435719887          
291.0000001313165         14.75707095254079          -102.2150232113617          
292.0000000507571         14.80703494525875          -102.1761832541132          
292.9999999701977         14.85699070921954          -102.137323626363           
293.9999998896383         14.90693821190268          -102.0984442528374          
295.0000001234002         14.95687742074151          -102.059545059496           
296.0000000428408         15.00680830312297          -102.0206259682744          
296.9999999622814         15.0567308263874           -101.9816869049694          
297.999999881722          15.10664495782837          -101.9427277939814          
299.000000115484          15.15655066469246          -101.903748560943           
300.0000000349246         15.20644791417907          -101.8647491274604          
300.9999999543652         15.25633667731059          -101.8257294172829          
301.9999998738058         15.30621691344588          -101.786689357917           
303.0000001075678         15.35608859351683          -101.7476288729447          
304.0000000270084         15.40595168453213          -101.708547883646           
304.999999946449          15.45580615345231          -101.6694463151536          
305.9999998658896         15.50565196718953          -101.6303240912035          
307.0000000996515         15.55548909260737          -101.5911811367598          
308.0000000190921         15.60531749652065          -101.5520173727647          
308.9999999385327         15.65513714569519          -101.512832724013           
309.9999998579733         15.70494800684768          -101.4736271139037          
311.0000000917353         15.75475004664539          -101.4344004670578          
312.0000000111759         15.80454323170604          -101.3951527040784          
312.9999999306165         15.85432752859756          -101.3558837494183          
313.9999998500571         15.90410290383789          -101.3165935261319          
315.000000083819          15.95386932389481          -101.2772819584996          
316.0000000032596         16.00362675518566          -101.2379489667791          
316.9999999227002         16.05337516407724          -101.1985944750725          
318.0000001564622         16.10311451688553          -101.1592184074057          
319.0000000759028         16.15284477987549          -101.1198206837685          
319.9999999953434         16.2025659192609           -101.080401228007           
320.999999914784          16.2522779012041           -101.0409599625651          
322.000000148546          16.30198069181583          -101.001496811111           
323.0000000679866         16.35167425715497          -100.9620116932867          
323.9999999874272         16.40135856322841          -100.9225045325832          
324.9999999068677         16.45103357599077          -100.8829752510898          
326.0000001406297         16.50069926134423          -100.843423772119           
327.0000000600703         16.55035558513831          -100.8038500149565          
327.9999999795109         16.60000251316965          -100.7642539027368          
328.9999998989515         16.64964001118181          -100.7246353571875          
330.0000001327135         16.69926804486511          -100.6849943012645          
331.0000000521541         16.74888657985635          -100.6453306538892          
331.9999999715947         16.79849558173858          -100.6056443378346          
332.9999998910353         16.848095016041            -100.5659352744667          
334.0000001247972         16.89768484823867          -100.5262033863792          
335.0000000442378         16.94726504375224          -100.4864485921286          
335.9999999636784         16.99683556794791          -100.4466708141186          
336.999999883119          17.04639638613704          -100.4068699733515          
338.000000116881          17.09594746357605          -100.3670459920479          
339.0000000363216         17.14548876546616          -100.3271987883987          
339.9999999557622         17.19502025695318          -100.2873282844388          
340.9999998752028         17.24454190312731          -100.247434400798           
342.0000001089647         17.29405366902292          -100.2075170593265          
343.0000000284053         17.34355551961828          -100.1675761778367          
343.9999999478459         17.39304741983549          -100.1276116779946          
344.9999998672865         17.44252933454008          -100.087623480053           
346.0000001010485         17.49200122854094          -100.0476115054858          
347.0000000204891         17.54146306659             -100.00757567173            
347.9999999399297         17.5909148133821           -99.96751590007007          
348.9999998593703         17.64035643355471          -99.92743211038106          
350.0000000931323         17.68978789168774          -99.88732422375516          
351.0000000125729         17.73920915230327          -99.84719215725129          
351.9999999320135         17.78862017986545          -99.80703583176998          
352.9999998514541         17.83802093878015          -99.76685516680472          
354.000000085216          17.88741139339479          -99.72665008306022          
355.0000000046566         17.93679150799817          -99.68642049721169          
355.9999999240972         17.98616124682017          -99.64616632977345          
356.9999998435378         18.03552057403154          -99.60588749985014          
358.0000000772998         18.08486945374375          -99.56558392776144          
358.9999999967404         18.13420785000867          -99.52525552979182          
359.999999916181          18.18353572681842          -99.48490222606539          
361.0000001499429         18.23285305171133          -99.44452393445538          
362.0000000693835         18.28215978134169          -99.40412057525001          
362.9999999888241         18.33145588313231          -99.36369206613261          
363.9999999082647         18.38074132083397          -99.32323832552069          
365.0000001420267         18.43001605813652          -99.28275927304506          
366.0000000614673         18.47928005866874          -99.24225482429966          
366.9999999809079         18.52853328599798          -99.20172489871635          
367.9999999003485         18.57777570363011          -99.1611694143146           
369.0000001341105         18.62700727500911          -99.12058829032793          
370.0000000535511         18.67622796351698          -99.07998144194546          
370.9999999729917         18.72543773247345          -99.03934878820307          
371.9999998924322         18.77463654513576          -98.99869024671837          
373.0000001261942         18.82382436469841          -98.95800573631887          
374.0000000456348         18.873001154293            -98.9172951717932           
374.9999999650754         18.92216687698791          -98.87655847176927          
375.999999884516          18.97132149578816          -98.83579555345746          
377.000000118278          19.0204649736351           -98.79500633528522          
378.0000000377186         19.06959727340621          -98.75419073163039          
378.9999999571592         19.11871835791487          -98.71334866071241          
379.9999998765998         19.16782818991017          -98.67248003933395          
381.0000001103617         19.21692673207659          -98.63158478550722          
382.0000000298023         19.26601394703381          -98.59066281320369          
382.9999999492429         19.31508979733649          -98.54971404022905          
383.9999998686835         19.36415424547405          -98.50873838297444          
385.0000001024455         19.41320725387037          -98.46773575903482          
386.0000000218861         19.46224878488361          -98.42670608196838          
386.9999999413267         19.51127880080595          -98.38564926916492          
387.9999998607673         19.56029726386338          -98.34456523659728          
389.0000000945292         19.60930413621543          -98.30345390144588          
390.0000000139698         19.65829937995495          -98.26231517685041          
390.9999999334104         19.70728295710789          -98.22114897977794          
391.999999852851          19.756254829633            -98.17995522578249          
393.000000086613          19.8052149594217           -98.13873383162336          
394.0000000060536         19.8541633082977           -98.09748471001635          
394.9999999254942         19.9030998380169           -98.05620777750877          
395.9999998449348         19.95202451026705          -98.01490294922913          
397.0000000786968         20.00093728666755          -97.97357014151184          
397.9999999981374         20.04983812876921          -97.93220926664706          
398.999999917578          20.09872699805402          -97.89082024075553          
400.0000001513399         20.14760385593484          -97.84940297985241          
401.0000000707805         20.19646866375526          -97.80795739590307          
401.9999999902211         20.24532138278929          -97.76648340470769          
402.9999999096617         20.29416197424112          -97.7249809206444           
404.0000001434237         20.34299039924491          -97.68344985929592          
405.0000000628643         20.39180661886449          -97.64189013219908          
405.9999999823049         20.44061059409318          -97.60030165471984          
406.9999999017455         20.48940228585351          -97.55868434080298          
408.0000001355074         20.53818165499695          -97.5170381055985           
409.000000054948          20.58694866230374          -97.47536286020493          
409.9999999743886         20.63570326848254          -97.43365851955383          
410.9999998938292         20.68444543417027          -97.39192499715325          
412.0000001275912         20.73317511993182          -97.35016220771561          
413.0000000470318         20.78189228625981          -97.30837006190097          
413.9999999664724         20.83059689357433          -97.26654847420009          
414.999999885913          20.87928890222275          -97.22469735768416          
416.000000119675          20.92796827247936          -97.18281662662479          
417.0000000391156         20.9766349645452           -97.14090619123705          
417.9999999585562         21.02528893854781          -97.09896596557094          
418.9999998779967         21.07393015454095          -97.05699586225435          
420.0000001117587         21.12255857250434          -97.01499579511317          
421.0000000311993         21.17117415559505          -96.97296567135459          
421.9999999506399         21.2197768571354           -96.93090540970817          
422.9999998700805         21.26836664013854          -96.88881491979329          
424.0000001038425         21.31694346428559          -96.84669411498862          
425.0000000232831         21.36550728918238          -96.80454290462306          
425.9999999427237         21.4140580743592           -96.76236120185054          
426.9999998621643         21.46259577927049          -96.72014891840149          
428.0000000959262         21.51112036329473          -96.67790596720113          
429.0000000153668         21.55963178573401          -96.63563225712893          
429.9999999348074         21.60813000581386          -96.59332770088717          
430.999999854248          21.656614982683            -96.55099220975214          
432.00000008801           21.70508667541307          -96.50862569620074          
433.0000000074506         21.75354504299834          -96.46622806865364          
433.9999999268912         21.8019900443555           -96.42379923936005          
434.9999998463318         21.85042163832338          -96.38133911913927          
436.0000000800937         21.89883978366267          -96.33884762001533          
436.9999999995343         21.9472444390557           -96.29632464995049          
437.9999999189749         21.99563556310615          -96.25377012073646          
439.0000001527369         22.04401311433877          -96.21118394404839          
440.0000000721775         22.09237705119917          -96.16856602750899          
440.9999999916181         22.14072733205352          -96.12591628256335          
441.9999999110587         22.1890639151883           -96.08323461922871          
443.0000001448207         22.23738675881004          -96.04052094872095          
444.0000000642613         22.28569582104505          -95.99777517819622          
444.9999999837019         22.33399105993914          -95.95499721864221          
445.9999999031425         22.38227243345738          -95.91218697961314          
447.0000001369044         22.43053989948382          -95.86934437185803          
448.000000056345          22.47879341582122          -95.82646930207037          
448.9999999757856         22.52703294019085          -95.78356168077454          
449.9999998952262         22.57525843023206          -95.74062141705433          
451.0000001289882         22.6234698435022           -95.69764842119581          
452.0000000484288         22.67166713747626          -95.65464259942888          
452.9999999678694         22.71985026954658          -95.61160386180399          
453.99999988731           22.76801919702263          -95.56853211694173          
455.0000001210719         22.81617387713072          -95.52542727465786          
456.0000000405125         22.86431426701373          -95.48228924071306          
456.9999999599531         22.91244032373083          -95.43911792468944          
457.9999998793937         22.96055200425723          -95.39591323473395          
459.0000001131557         23.00864926548392          -95.35267508019292          
460.0000000325963         23.05673206421732          -95.30940336635538          
460.9999999520369         23.10480035717911          -95.26609800232964          
461.9999998714775         23.15285410100592          -95.22275889579312          
463.0000001052395         23.20089325224899          -95.17938595561722          
464.0000000246801         23.24891776737401          -95.13597908661869          
464.9999999441207         23.29692760276075          -95.09253819742823          
465.9999998635612         23.34492271470281          -95.0490631952499           
467.0000000973232         23.39290305940742          -95.00555398847962          
468.0000000167638         23.44086859299503          -94.96201048145652          
468.9999999362044         23.48881927149917          -94.918432582338            
469.999999855645          23.53675505086602          -94.8748201978495           
471.000000089407          23.58467588695431          -94.83117323590936          
472.0000000088476         23.63258173553488          -94.78749160037872          
472.9999999282882         23.68047255229052          -94.74377519893804          
473.9999998477288         23.72834829281561          -94.70002393783052          
475.0000000814907         23.7762089126159           -94.65623772449666          
476.0000000009313         23.82405436710818          -94.61241646231771          
476.9999999203719         23.87188461162002          -94.56856005849201          
478.0000001541339         23.91969960138949          -94.52466842009768          
479.0000000735745         23.96749929156492          -94.4807414501548           
479.9999999930151         24.01528363720452          -94.43677905550034          
480.9999999124557         24.06305259327618          -94.39278114153811          
482.0000001462176         24.11080611757408          -94.34874761182375          
483.0000000656582         24.15854415904492          -94.30467837496774          
483.9999999850988         24.20626667530656          -94.26057333428847          
484.9999999045394         24.25397362096267          -94.21643239470755          
486.0000001383014         24.30166495052515          -94.17225546233632          
487.000000057742          24.34934061841385          -94.12804243922726          
487.9999999771826         24.39700057895625          -94.08379323124905          
488.9999998966232         24.44464478638724          -94.03950774283636          
490.0000001303852         24.4922731948488           -93.99518587961816          
491.0000000498258         24.53988575838967          -93.9508275431544           
491.9999999692664         24.58748243096515          -93.90643263882905          
492.999999888707          24.63506316643673          -93.86200107059341          
494.0000001224689         24.68262791857184          -93.81753274358617          
495.0000000419095         24.73017664104354          -93.77302755888326          
495.9999999613501         24.77770928743028          -93.72848542138105          
496.9999998807907         24.82522581121556          -93.68390623453971          
498.0000001145527         24.87272616578762          -93.63928990300974          
499.0000000339933         24.92021030443922          -93.59463632738188          
499.9999999534339         24.96767818036728          -93.54994541206216          
500.9999998728745         25.01512974667265          -93.5052170600234           
502.0000001066364         25.06256495635973          -93.46045117542361          
503.000000026077          25.10998376233629          -93.41564765836573          
503.9999999455176         25.15738611741309          -93.37080641276607          
504.9999998649582         25.20477197430359          -93.32592734110594          
506.0000000987202         25.2521412856237           -93.28101034705813          
507.0000000181608         25.29949400389146          -93.23605533023034          
507.9999999376014         25.34683008152674          -93.19106219405006          
508.999999857042          25.39414947085096          -93.14603084050785          
510.000000090804          25.44145212408676          -93.10096117278407          
511.0000000102446         25.48873799335775          -93.05585308999865          
511.9999999296852         25.53600703068818          -93.01070649508627          
512.9999998491257         25.58325918800264          -92.96552128954622          
514.0000000828877         25.63049441712577          -92.92029737606738          
515.0000000023283         25.67771266978196          -92.87503465327821          
515.9999999217689         25.7249138975951           -92.82973302362166          
517.0000001555309         25.77209805208814          -92.78439238941952          
518.0000000749715         25.81926508468299          -92.7390126489279           
518.9999999944121         25.86641494670001          -92.69359370422092          
519.9999999138527         25.91354758935786          -92.64813545594197          
521.0000001476146         25.96066296377319          -92.60263780591419          
522.0000000670552         26.00776102096019          -92.55710065190826          
522.9999999864958         26.0548417118305           -92.51152389550286          
523.9999999059364         26.10190498719272          -92.46590743684604          
525.0000001396984         26.14895079775224          -92.42025117727366          
526.000000059139          26.19597909411085          -92.374555014061            
526.9999999785796         26.2429898267665           -92.32881884829791          
527.9999998980202         26.28998294611293          -92.28304257963869          
529.0000001317821         26.33695840243941          -92.23722610892715          
530.0000000512227         26.38391614593045          -92.19136933294658          
530.9999999706633         26.43085612666539          -92.14547215229487          
531.9999998901039         26.47777829461828          -92.09953446613443          
533.0000001238659         26.52468259965738          -92.05355617481895          
534.0000000433065         26.57156899154495          -92.00753717463677          
